dialog_id,mode,ref_len,hyp_len,jaccard,bleu_dialog,grice_dialog_mean,grice_dialog_median,grice_dialog_min,grice_dialog_max,grice_turn_count,grice_total_units
MUL0189.json,strict,79,62,0.1739130434782608,13.694463003677846,5.125,5.0,4.0,6.0,20,31
MUL0190.json,strict,60,49,0.3829787234042553,20.30077245996841,5.268518518518518,5.0,4.0,7.0,18,27
MUL0191.json,strict,80,61,0.3220338983050847,24.4137476803424,5.225,5.25,1.0,7.0,20,35
MUL0192.json,strict,57,46,0.4878048780487805,29.14747346358345,5.125,5.0,4.333333333333333,6.0,16,27
MUL0193.json,strict,98,81,0.2588235294117647,18.068653641628483,5.131944444444445,5.0,4.0,7.0,24,38
MUL0194.json,strict,94,90,0.2771084337349397,22.927886688451068,5.401515151515151,5.125,4.666666666666667,7.0,22,44
MUL0195.json,strict,86,68,0.24,20.821657813224707,5.070833333333334,5.0,4.0,6.0,20,36
MUL0196.json,strict,88,60,0.3333333333333333,14.092992420216843,5.227272727272728,5.0,4.0,7.0,22,36
MUL0197.json,strict,78,65,0.2537313432835821,17.071231607880105,5.194444444444445,5.166666666666666,4.0,6.0,18,31
MUL0198.json,strict,66,54,0.3829787234042553,27.06814872891288,5.12962962962963,5.0,4.0,6.0,18,29
MUL0199.json,strict,49,40,0.4166666666666667,16.17475640169908,5.222222222222222,5.0,4.5,6.0,12,23
MUL0200.json,strict,72,59,0.3454545454545454,21.220698983820714,5.166666666666666,5.0,4.5,6.0,20,28
MUL0201.json,strict,62,55,0.3846153846153846,30.58028797730893,5.234375,5.0,4.0,6.0,16,28
MUL0202.json,strict,64,51,0.3035714285714285,27.84235686055045,5.092592592592593,5.0,3.5,6.5,18,28
MUL0203.json,strict,49,39,0.3902439024390244,25.55431202372852,4.861111111111112,5.0,3.0,6.0,12,20
MUL0204.json,strict,55,50,0.32,22.60889004392762,5.226190476190476,5.25,4.0,6.0,14,30
MUL0205.json,strict,68,51,0.4,21.53365044650419,5.075,5.0,2.0,7.0,20,28
MUL0206.json,strict,81,59,0.2898550724637681,20.24286493823308,4.861111111111111,5.0,1.5,6.0,18,32
MUL0207.json,strict,78,58,0.3571428571428571,26.353679048621142,5.3,5.0,4.0,7.0,20,34
MUL0208.json,strict,72,58,0.2982456140350877,25.207357994464097,4.870833333333334,5.0,3.0,6.0,20,33
MUL0209.json,strict,39,40,0.4705882352941176,29.551941470749817,5.027777777777778,5.0,4.0,6.0,12,24
MUL0210.json,strict,66,67,0.2857142857142857,25.76967326159312,5.075757575757576,5.0,4.0,7.0,22,28
